"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR25LA155","ACC","200149","2025-05-10T14:12:00Z","Enumclaw","Washington","United States",,"N333TM","18-8939","false","Aviation","",,,"None","0","0","0","0",,,,,"47.250500000000002","-121.94","PIPER","PA-18-150","AIR","WN76","Bergseth Field","false","1",,,"GLDT","091","Substantial","VMC",,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200149/pdf"
"CEN25LA174","ACC","200145","2025-05-10T12:45:00Z","Saint James","Minnesota","United States",,"N453MK","4496579","false","Aviation","",,,"None","0","0","0","0",,,,,"43.984907999999997","-94.556483999999998","PIPER AIRCRAFT INC","PA-44-180","AIR","JYG",,"false","2",,,"INST","091","Substantial",,"NORTH STAR AVIATION","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200145/pdf"
"ERA25FA201","ACC","200140","2025-05-10T09:35:00Z","Yulee","Florida","United States",,"N30689","32R-7885282","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"30.625423999999999","-81.528649999999999","PIPER","PA32RT","AIR","83FL","Nassau Airport","false","1",,,"PERS","091","Destroyed","VMC",,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200140/pdf"
"WPR25LA154","ACC","200143","2025-05-09T10:20:00Z","Evanston","Wyoming","United States",,"N128EL","JA386-06-14","false","Aviation","",,,"None","0","0","0","0","0",,,,"41.274977999999997","-111.03403","LEE AVIATION LLC","JA30 SUPERSTOL","AIR","EVW","EVANSTON-UINTA COUNTY BURNS FLD","true","1",,,"PERS","091","Substantial","VMC","Nicholas Berry","Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200143/pdf"
"WPR25FA153","ACC","200138","2025-05-09T09:00:00Z","Big Creek","Idaho","United States",,"N342H","1245-98","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"45.133243","-115.32177","AMERICAN CHAMPION AIRCRAFT","7GCBC","AIR","U60","BIG CREEK","false","1",,,"PERS","091","Substantial","VMC",,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200138/pdf"
"WPR25LA158","ACC","200178","2025-05-09T08:30:00Z","Butte City","California","United States",,"N7503L","826B","false","Aviation","",,,"Minor","0","0","1","1",,,,,"39.472893999999997","-121.99057999999999","SCHWEIZER AIRCRAFT CORP","G-164B","AIR",,,"false","1",,,"POSI","091","Substantial",,"CW EQUIPMENT RENTALS INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200178/pdf"
"ERA25LA200","ACC","200137","2025-05-08T19:30:00Z","Florida City","Florida","United States",,"N5405T","17251305","false","Aviation","",,,"Minor","0","0","1","1",,,,,"25.360914999999999","-80.555356000000003","CESSNA","172","AIR","N/A",,"false","1",,,"PERS","091","Substantial","VMC","EnvySky","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200137/pdf"
"ERA25LA199","ACC","200132","2025-05-07T21:16:00Z","Ocala","Florida","United States",,"N174A","34535","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"29.166761000000001","-82.227945000000005","CESSNA","182A","AIR","OCF",,"false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200132/pdf"
"ERA25LA206","ACC","200187","2025-05-07T20:40:00Z","Tiffin","Ohio","United States",,"N335BG",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"PIPER AIRCRAFT INC","PA-28-181",,,,"false",,,,"INST","091",,,"BOWLING GREEN FLIGHT CENTER LLC","Landing","In work",,,"",""
"ERA25LA198","ACC","200131","2025-05-07T16:00:00Z","Sanford","North Carolina","United States",,"N499BW","40.NC020","false","Aviation","",,,"Serious","0","2","0","2",,,,,"35.571683999999998","-79.106008000000003","DIAMOND AIRCRAFT IND INC","DA 40 NG","AIR","TTA","RALEIGH EXEC JETPORT AT SANFORD-LEE COUNTY","false","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200131/pdf"
"WPR25LA152","ACC","200129","2025-05-06T14:50:00Z","Boulder City","Nevada","United States",,"N142SA","241","false","Aviation","",,,"None","0","0","0","0",,,,,"35.949632999999999","-114.86060000000001","DEHAVILLAND","DHC-6-300","AIR","BVU","BOULDER CITY MUNI","false","2",,"NSCH","AOBV","135","Substantial","VMC","MONARCH ENTERPRISES INC","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200129/pdf"
"CEN25LA189","ACC","200229","2025-05-06T14:15:00Z","Luverne","Minnesota","United States",,"N202FD","10394","false","Aviation","",,,"None","0","0","0","0","0",,,,"43.616768999999998","-96.217736000000002","CIRRUS DESIGN CORP","SR22T","AIR","LYV","QUENTIN AANENSON FLD","false","1",,,"PERS","091","Substantial",,"PRO AG AVIATION LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200229/pdf"
"ERA25FA195","ACC","200109","2025-05-05T23:48:00Z","Polk","Ohio","United States",,"N519EA",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"FFF LLC","EXPRESS 2000 FT",,,,"false",,,,"PERS","091",,"IMC",,"Enroute","In work",,,"",""
"CEN25LA171","ACC","200113","2025-05-05T18:00:00Z","South Saint Paul","Minnesota","United States",,"N7951W","28-1998","false","Aviation","",,,"None","0","0","0","0","0",,,,"44.861629000000001","-93.034859999999995","PIPER","PA28","AIR","SGS","SOUTH ST PAUL MUNI/RICHARD E FLEMING FLD","false","1",,,"INST","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200113/pdf"
"WPR25LA151","ACC","200125","2025-05-05T09:30:00Z","Port of Del Bonita","Montana","United States",,"N108RM","108-5257","false","Aviation","",,,"None","0","0","0","0","0",,,,"48.998548999999997","-112.79264999999999","STINSON","108-3","AIR","H28","WHETSTONE INTL","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200125/pdf"
"ERA25LA197","ACC","200130","2025-05-04T19:20:00Z","Crestview","Florida","United States",,"N59BR","0501-CW-0756","false","Aviation","",,,"None","0","0","0","0",,,,,"30.760290000000001","-86.570289000000002","ARLIE L RABER III","CHALLENGER 1","AIR",,,"false","1",,,"PERS","091","Substantial",,,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200130/pdf"
"CEN25LA172","ACC","200121","2025-05-04T19:13:00Z","Dallas Center","Iowa","United States",,"N7192M","1107541","false","Aviation","",,,"None","0","0","0","0","0",,,,"41.679431999999998","-94.020230999999995","T BIRD","T1","AIR","39IA","Husband Field Airport","false","1",,,"PERS","091","Substantial",,,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200121/pdf"
"CEN25FA166","ACC","200099","2025-05-04T13:25:00Z","Wilson","Kansas","United States",,"N98416","18604","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"38.827337999999997","-98.425813000000005","PIPER","J3C-65","AIR",,,"false","1",,,"PERS","091","Destroyed","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200099/pdf"
"CEN25LA168","ACC","200108","2025-05-04T12:00:00Z","Longmont","Colorado","United States",,"N75775","17267941","false","Aviation","",,,"None","0","0","0","0","0",,,,"40.174833","-105.1875","CESSNA","172N","AIR","LMO","VANCE BRAND","false","1",,,"INST","091","Substantial","VMC","Western Air Flight Academy","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200108/pdf"
"WPR25LA150","ACC","200124","2025-05-03T15:45:00Z","San Diego","California","United States",,"N508XC","CC19-0005","false","Aviation","",,,"None","0","0","0","0",,,,,"32.815722000000001","-117.13955","CUB CRAFTERS INC","CC19-180","AIR","MYF","MONTGOMERY-GIBBS EXEC","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200124/pdf"
"CEN25LA169","ACC","200111","2025-05-03T15:30:00Z","Kentwood","Louisiana","United States",,"N9415M","18264745","false","Aviation","",,,"Serious","0","1","1","2","0",,,,"30.957494000000001","-90.545816000000002","CESSNA","182P","AIR","76LS","COOL CREEK","false","1",,,"PERS","091","Substantial","VMC",,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200111/pdf"
"WPR25FA147","ACC","200098","2025-05-03T13:50:00Z","Simi Valley","California","United States",,"N626PB","42088","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"34.238025999999998","-118.80183","PAUL BERKOVITZ","VANS RV-10","AIR",,,"true","1",,,"PERS","091","Destroyed","IMC",,"Uncontrolled Descent","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200098/pdf"
"ERA25LA194","ACC","200104","2025-05-03T11:29:00Z","Hastings","Florida","United States",,"N127EP",,"false","Aviation","",,,"Serious","0","1","0","1",,,,,,,"CESSNA","172",,,,"false",,,,,"091",,,"ANNONSEN JOHNNY","Initial Climb","In work",,,"",""
"WPR25LA149","ACC","200123","2025-05-02T14:38:00Z","Mojave","California","United States",,"N538EE","1205-2022","false","Aviation","",,,"None","0","0","0","0",,,,,"35.056930000000001","-118.14831","AMERICAN CHAMPION AIRCRAFT","8KCAB","AIR","KMHV","Mojave Air and Space Port/Rutan Field","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200123/pdf"
"DCA25LA197","ACC","200101","2025-05-02T12:00:00Z","Centerville","Tennessee","United States",,"N247WN",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"BOEING","737",,,,"false",,,"SCHD",,"121",,,"SOUTHWEST AIRLINES CO","Enroute","In work",,,"",""
"WPR25LA148","ACC","200114","2025-05-01T10:30:00Z","Tucson","Arizona","United States",,"N433EZ","1375","false","Aviation","",,,"None","0","0","0","0",,,,,"32.142211000000003","-111.17457","RUTAN","LONG-EZE","AIR","RYN","RYAN FLD","true","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200114/pdf"
"WPR25FA146","ACC","200089","2025-05-01T08:15:00Z","Grass Valley","California","United States",,"N52156","177RG1180","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"39.223303000000001","-121.0361","CESSNA","177RG","AIR","KGOO","Nevada County","false","1",,,"PERS","091","Destroyed","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200089/pdf"
"CEN25LA173","ACC","200127","2025-04-30T19:50:00Z","Duncan","Oklahoma","United States",,"N2135Z","18051235","false","Aviation","",,,"None","0","0","0","0","0",,,,"34.470872999999997","-97.959860000000006","CESSNA","180F","AIR","DUC","Halliburton Field Airport","false","1",,,"PERS","091","Substantial","VMC","Prop Blast Aviation, LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200127/pdf"
"CEN25LA167","ACC","200106","2025-04-30T17:52:00Z","Bethany","Oklahoma","United States",,"N9TV","65195","false","Aviation","DirectorBrief","2025-06-13T04:00:00Z","2025-06-13T17:00:00Z","Minor","0","0","1","1","0","The pilot’s improper landing technique that allowed the helicopter’s right skid to get caught on the landing platform, which resulted in a dynamic rollover.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"35.536132000000002","-97.642410999999996","BELL HELICOPTER TEXTRON CANADA","505","HELI","PWA","WILEY POST","false","1","TS",,"BUS","091","Substantial","VMC","GRIFFIN TELEVISION OKC LLC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200106","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200106/pdf"
"ERA25LA196","ACC","200116","2025-04-30T10:29:00Z","Brasstown","North Carolina","United States",,"N788MP","JA612-01-21","false","Aviation","",,,"Serious","0","1","0","1",,,,,"35","-83","CHRIS WALLEN/MICHAEL PLISKE","JUST ACFT HIGHLANDER","AIR",,"Payne's Landing","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200116/pdf"
"ERA25LA190","ACC","200083","2025-04-30T04:00:00Z","Stevensville","Maryland","United States",,"N771SL",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"CIRRUS DESIGN CORP","SR22",,,,"false",,,,"PERS","091",,,"3VR AVIATION LLC","Landing","In work",,,"",""
"WPR25FA145","ACC","200080","2025-04-29T15:34:00Z","Cottonwood","California","United States",,"N6310N","463","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"40.339239999999997","-122.33881","CHAMPION","7ECA","AIR","CA04","FLYING N RANCH","false","1",,,"INST","091","Destroyed","VMC",,"Unknown","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200080/pdf"
"CEN25LA176","ACC","200154","2025-04-28T15:40:00Z","Lancaster","Texas","United States",,"N501MS","LJ-626","false","Aviation","",,,"Serious","0","1","2","3","0",,,,"32.594441000000003","-96.716837999999996","BEECH","C90","AIR",,,"false","2",,,"BUS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200154/pdf"
"ANC25FA035","ACC","200076","2025-04-28T13:55:00Z","Nanwalek","Alaska","United States",,"N91025","20700016","false","Aviation","",,,"Fatal","2","1","0","3",,,,,"59.355632","-151.92299","CESSNA","T207","AIR",,,"false","1",,"SCHD","BUS","135","Substantial","VMC","Smokey Bay Air","Unknown","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200076/pdf"
"WPR25LA143","ACC","200077","2025-04-28T13:05:00Z","Lakeview","Oregon","United States",,"N4505R","28-21205","false","Aviation","",,,"Serious","0","2","0","2",,,,,"42.161110999999998","-120.39908","PIPER","PA-28-140","AIR","LKV","LAKE COUNTY","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200077/pdf"
"WPR25LA144","ACC","200078","2025-04-26T12:15:00Z","Ontario","Oregon","United States",,"N8657R","193","false","Aviation","",,,"None","0","0","0","0",,,,,"44.020181000000001","-117.01385999999999","SCHWEIZER","SGS 1-26B","GLI","ONO",,"false","0",,,"PERS","091","Substantial",,"HAGER BILL E","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200078/pdf"
"ERA25FA187","ACC","200069","2025-04-26T11:47:00Z","Sparta","Tennessee","United States",,"N242RE",,"false","Aviation","",,,"Fatal","3","0","0","3",,,,,,,"MOONEY","M20TN",,,,"false",,,,"PERS","091",,"VMC",,"Approach","In work",,,"",""
"ERA25LA189","ACC","200074","2025-04-26T11:22:00Z","Weyers Cave","Virginia","United States",,"N9117L","303-71","false","Aviation","",,,"None","0","0","0","0","0",,,,"38.263832999999998","-78.896444000000002","CHAMPION","7GCBC","AIR","SHD","SHENANDOAH VALLEY RGNL","false","1",,,"INST","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200074/pdf"
"ANC25LA036","ACC","200094","2025-04-25T01:34:00Z","North Pole","Alaska","United States",,"N9308K",,"false","Aviation","",,,"Minor","0","0","1","1",,,,,"64.710847000000001","-147.19166000000001","STINSON","108","AIR",,,"false","1",,,"PERS","091","Substantial",,,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200094/pdf"
"CEN25LA163","ACC","200063","2025-04-24T21:24:00Z","Hartford","Illinois","United States",,"N880SL","7130","false","Aviation","",,,"Serious","0","3","0","3","0",,,,"38.837712000000003","-90.095830000000007","MESSERSCHMITT-BOLKOW-BLOHM","BK 117","HELI",,,"false","2",,"NSCH","OWRK","135","Substantial","VMC","AIR METHODS LLC","Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200063/pdf"
"WPR25LA157","ACC","200175","2025-04-24T17:40:00Z","Fullerton","California","United States",,"N415DG","0553","false","Aviation","",,,"None","0","0","0","0",,,,,"33.872014","-117.97978000000001","CIRRUS DESIGN CORP","SR22T","AIR","FUL","FULLERTON MUNI","false","1",,,"PERS","091","Substantial","VMC","TRUONGTON AVIATION LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200175/pdf"
"ERA25FA185","ACC","200061","2025-04-24T11:35:00Z","Hampton","Virginia","United States",,"N530RH","MXS-001","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"37.078798999999997","-76.374450999999993","MX AIRCRAFT TECH PTY LTD","MXS","AIR","LFI","LANGLEY AFB","false","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200061/pdf"
"ERA25LA188","ACC","200073","2025-04-23T17:03:00Z","Louisburg","North Carolina","United States",,"N6386V","172RG0649","false","Aviation","",,,"None","0","0","0","0","0",,,,"36.015591999999998","-78.337791999999993","CESSNA","172RG","AIR","LHZ","TRIANGLE NORTH EXEC","false","1",,,"PERS","091","Substantial","VMC",,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200073/pdf"
"ERA25LA186","ACC","200067","2025-04-23T16:22:00Z","New Haven","West Virginia","United States",,"N591R","TE-248","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"38.941389000000001","-81.951110999999997","BEECH","95-C55","AIR","GAS","GALLIA-MEIGS RGNL","false","2",,,"PERS","091","Substantial",,,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200067/pdf"
"CEN25LA162","ACC","200057","2025-04-22T13:25:00Z","Fayetteville","Arkansas","United States",,"N4795C","21063629","false","Aviation","",,,"None","0","0","0","0","0",,,,"36.005096000000002","-94.170062999999999","CESSNA","T210N","AIR","KFYV",,"false","1",,,"PERS","091","Substantial","VMC","SOUTH DELTA AVIATION INC","Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200057/pdf"
"WPR25LA139","ACC","200049","2025-04-20T11:24:00Z","Oakland","California","United States",,"N22QT","40.491","false","Aviation","",,,"None","0","0","0","0",,,,,"37.732452000000002","-122.21957999999999","DIAMOND AIRCRAFT IND INC","DA 40","AIR","OAK",,"false","1",,,"PERS","091","Substantial",,"ALAMEDA AERO CLUB","Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200049/pdf"
