"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN09LA100","ACC","73132","2008-12-23T16:00:00Z","Lewistown","Missouri","United States",,"N20NL","RB-106","false","Aviation","DirectorBrief","2009-12-29T05:00:00Z",,"None","0","0","0","0","0","The pilot's loss of directional control during landing on an ice-contaminated runway.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on equipment",,"40.109293999999998","-91.910621000000006","Beechcraft","390","AIR","MO09","Sparpe Farms Airport","false","2","TF",,"EXEC","091","Substantial","VMC","CNS CORPORATION","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73132/pdf"
"ERA09LA111","ACC","73155","2008-12-23T15:45:00Z","Emporia","Virginia","United States",,"N524SC","07SC020","false","Aviation","DirectorBrief","2011-01-07T05:00:00Z","2010-11-01T19:03:00Z","None","0","0","0","0","0","The student pilot's failure to maintain directional control during the landing. Contributing to the accident was the improperly marked airspeed indicator and the airplane manufacturer's improper airspeed information.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft systems - Navigation system - Airspeed/mach indicating - Design, Aircraft - Aircraft systems - Navigation system - Airspeed/mach indicating - Related operating info, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"36.686942999999999","-77.482780000000005","CZECH AIRCRAFT WORKS","SportCruiser","AIR","EMV","Emporia-Greensville Regional","false","1","REC",,"INST","091","Substantial","VMC","Tidewater Flight Center","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73155","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73155/pdf"
"CEN09LA114","ACC","73177","2008-12-23T02:02:00Z","Rockford","Illinois","United States",,"N486EV","20888","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-08-18T14:39:00Z","None","0","0","0","0","0","The ground crew's failure to maintain clearance from the light pole while directing the airplane to parking.","Aircraft - Aircraft handling/service - Towing and taxiing - Taxiing - Incorrect use/operation, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Ground crew, Environmental issues - Physical environment - Object/animal/substance - Pole - Response/compensation",,"42.198611999999997","-89.100279999999998","BOEING","747-212B","AIR","RFD","Rockford International","false","4","TF","NSCH",,"121","Substantial","VMC","EVERGREEN INTERNATIONAL AIRLINES INC","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73177","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73177/pdf"
"CEN09CA118","ACC","73184","2008-12-22T18:45:00Z","Clovis","New Mexico","United States",,"N70LR","225","false","Aviation","DirectorBrief","2009-06-11T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to complete the before-landing checklist, which led to his failure to lower the gear before landing.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot",,"34.421664999999997","-103.07416499999999","SOCATA","TBM 700","AIR","CVN","Clovis Municipal Airport","false","1","TP",,"BUS","091","Substantial","VMC","Caterer's Leasing","Approach","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73184/pdf"
"ERA09LA105","ACC","73127","2008-12-22T17:04:00Z","Bow","New Hampshire","United States",,"N407GB","53584","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-13T16:13:00Z","Serious","0","1","0","1","0","An interruption of fuel flow for undetermined reasons, which resulted in an engine flameout.","Aircraft - Aircraft systems - Fuel system - (general) - Malfunction, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"43.147499000000003","-71.518057999999996","BELL","407","HELI",,,"false","1","TS",,"POSI","091","Substantial","VMC","JBI Helicopter Services, Inc.","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73127","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73127/pdf"
"CEN09FA098","ACC","73123","2008-12-22T13:18:00Z","Hayden","Colorado","United States",,"N46SB","4608039","false","Aviation","DirectorBrief","2009-09-10T04:00:00Z","2009-07-27T17:57:00Z","Fatal","2","0","0","2","0","The pilot's loss of situational awareness while maneuvering in adverse weather conditions, resulting in spatial disorientation.","Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Situational awareness - Pilot, Aircraft - Aircraft systems - Landing gear system - (general) - Malfunction, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Contributed to outcome",,"40.569721000000001","-107.41555700000001","PIPER","PA-46","AIR","HDN","Yampa Valley","false","1","REC",,"PERS","091","Destroyed","IMC","Joseph F. Brumleve","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73123","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73123/pdf"
"WPR09CA066","ACC","73134","2008-12-21T19:26:00Z","Idaho Falls","Idaho","United States",,"N379P","4636379","false","Aviation","DirectorBrief","2009-03-23T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain directional control during the landing roll. Contributing to the accident were  the icy runway conditions and a snow bank.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Snow/ice - Contributed to outcome, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"43.51361","-112.070556","PIPER","PA-46-350P","AIR","IDA","Idaho Falls Regional Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73134/pdf"
"ERA09FA100","ACC","69604","2008-12-21T17:49:00Z","Linden","New Jersey","United States",,"N2109W","M-1432","false","Aviation","DirectorBrief","2009-06-11T04:00:00Z",,"Serious","0","2","0","2","0","A partial loss of engine power for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"40.616942999999999","-74.239997000000002","BEECH","C23","AIR","LDJ","Linden Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69604/pdf"
"ERA09CA103","ACC","73122","2008-12-21T16:00:00Z","Corning","New York","United States",,"N6621D","17272908","false","Aviation","DirectorBrief","2009-03-23T04:00:00Z",,"None","0","0","0","0","0","The student pilot's failure to maintain directional control during landing. Contributing to the accident were the gusty wind conditions and the flight instructor's delayed remedial action.","Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Not specified",,"42.176665999999997","-77.120001999999999","CESSNA","172","AIR","7N1","Corning-Painted Post Airport","false","1","REC",,"INST","091","Substantial","VMC","Costa Flying Services","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73122/pdf"
"WPR09CA063","ACC","73129","2008-12-21T11:30:00Z","Great Falls","Montana","United States",,"C-FIWA","50726","false","Aviation","DirectorBrief","2009-03-23T04:00:00Z",,"None","0","0","0","0","0","The pilot's failure to maintain directional control during the landing roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"47.482498","-111.370552","CESSNA","180C","AIR","GTF","Great Falls Int. Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73129/pdf"
"ERA09LA282","ACC","73778","2008-12-21T02:00:00Z","Jamestown","New York","United States",,"N165TW","65","false","Aviation","DirectorBrief","2009-12-29T05:00:00Z","2009-10-21T17:50:00Z","None","0","0","0","0","0","The inability to stop the airplane on the remaining runway because of icy runway conditions. A factor was the failure of the drag chute to properly deploy.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Attain/maintain not possible, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation, Aircraft - Aircraft systems - Flight control system - Drag control system - Failure",,"42.153331000000001","-79.254722000000001","DASSAULT/SUD","FAN JET","AIR","JHW","Chautauqua County/Jamestown","false","2","TF","NSCH",,"135","Substantial","IMC","Ameristar Jet Charter, Inc.","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=73778","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/73778/pdf"
"CEN09FA097","ACC","69601","2008-12-20T20:51:00Z","Stonewall","Colorado","United States",,"C-GGBT","TJ-373","false","Aviation","DirectorBrief","2011-04-28T04:00:00Z","2011-02-10T15:13:00Z","Fatal","2","0","0","2","0","The pilot's inadvertent flight into mountain wave activity resulting in a loss of control and subsequent impact with mountainous terrain.","Environmental issues - Conditions/weather/phenomena - Wind - Downdraft - Effect on equipment",,"37.089720999999997","-105.173614","Hawker Beechcraft","58P","AIR",,,"false","2","REC",,"PERS","091","Destroyed","VMC","Mauroil International Inc","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=69601","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69601/pdf"
"DCA09MA021","ACC","69602","2008-12-20T19:18:00Z","Denver","Colorado","United States","AAR1004","N18611","27324","true","Aviation","Report","2010-08-17T04:00:00Z","2009-07-17T13:00:00Z","Serious","0","6","41","47","0","The captain’s cessation of right rudder input, which was needed to maintain directional control of the airplane, about 4 seconds before the excursion, when the airplane encountered a strong and gusty crosswind that exceeded the captain’s training and experience. Contributing to the accident were the following factors: 1) an air traffic control system that did not require or facilitate the dissemination of key, available wind information to the air traffic controllers and pilots; and 2) inadequate crosswind training in the airline industry due to deficient simulator wind gust modeling.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation, Personnel issues - Action/decision - Action - Incomplete action - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Availability of related info, Organizational issues - Management - Communication (organizational) - Between groups/organizations - ATC, Organizational issues - Support/oversight/monitoring - Training - (general) - Not specified, Aircraft - Aircraft systems - Equipment/furnishings - (general) - Damaged/degraded, Aircraft - Aircraft systems - Equipment/furnishings - Buffet/galleys - Damaged/degraded",,"39.750610000000002","-105.00083100000001","BOEING","737-524","AIR","KDEN","Denver International Airport","false","2",,"SCHD",,"121","Substantial","VMC","CONTINENTAL AIRLINES INC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=69602","https://www.ntsb.gov/investigations/Pages/DCA09MA021.aspx"
"WPR09FA062","ACC","69603","2008-12-20T16:21:00Z","Alamo Lake State Park","Arizona","United States",,"N4196M","C0430","false","Aviation","DirectorBrief","2010-03-23T04:00:00Z","2009-11-06T16:54:00Z","Fatal","1","0","0","1","0","The pilot's failure to maintain control during the performance of a maneuver and his failure to recover from the subsequent aerodynamic stall and spin.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"34.286945000000003","-113.571113","DIAMOND","DA 20-C1","AIR",,,"false","1","REC",,"INST","091","Substantial","VMC","Sabena Airline Training Center, Inc.","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=69603","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/69603/pdf"
