"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"DCA10IA015","INC","75163","2009-12-13T23:46:00Z","Charlotte","North Carolina","United States",,"N483A",,"false","Aviation","DirectorBrief","2011-06-27T04:00:00Z","2011-03-15T16:33:00Z","None","0","0","0","0","0","The Captain's failure to initiate a go-around from a Category III approach when satisfactory tracking performance was not maintained below the required altitude resulting in excessive bank angle maneuvers at low altitude.
 
Factors contributing to the incident were:  The Captain's decision to execute a Category III autoland approach on a runway without rollout guidance contrary to company Flight Manual guidance, the Captain's decision to deviate from the Category III approach and continue it manually contrary to the company Operating Manual, and the First Officer's failure to call for a go-around when the approach became unstable.","Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low ceiling - Effect on operation",,"35.363886999999998","-80.943054000000004","BOEING","MD","AIR","CLT","Charlotte Douglas Intl","false","2",,"SCHD",,"121","Minor","IMC","American Airlines","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75163","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75163/pdf"
"WPR10LA082","ACC","75166","2009-12-13T18:38:00Z","Truckee","California","United States",,"N850MT","489","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-10-29T18:32:00Z","Minor","0","0","2","2","0","The pilot’s failure to maintain an adequate airspeed and clearance from terrain during an attempted go-around. Contributing to the accident was the pilot's decision to land on a partially obscured runway.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",,"39.319999000000003","-120.139442","EADS SOCATA","TBM 700","AIR","TRK","Truckee-Tahoe Airport","false","1","TP",,"PERS","091","Substantial","IMC","TAHOE INVESTMENTS INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75166","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75166/pdf"
"CEN10LA074","ACC","75169","2009-12-13T18:20:00Z","Magnolia","Texas","United States",,"N193AW","M503-08-001","false","Aviation","DirectorBrief","2010-03-23T04:00:00Z","2010-01-21T18:00:00Z","Serious","0","1","0","1","0","The pilot's failure to maintain clearance from a static wire while maneuvering and his improper decision to fly with a low overcast sky.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"30.203610999999999","-95.751945000000006","GIBSON MARK","MANTA 503","WSFT",,,"true","1",,,"PERS","091","Substantial","IMC",,"Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75169","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75169/pdf"
"CEN10FA071","ACC","75159","2009-12-13T00:55:00Z","Alva","Oklahoma","United States",,"N310CR","310R0648","false","Aviation","DirectorBrief","2011-10-06T04:00:00Z","2011-09-12T17:55:00Z","Fatal","1","0","0","1","0","The pilot's impairment due to medication use, a migraine headache, or both, and his decision to continue the approach below minimums without the proper visual references, resulting in the subsequent collision with terrain. Contributing to the accident was the pilot’s falsification of medical information provided to the FAA.","Personnel issues - Physical - Health/Fitness - Use of medication/drugs - Pilot, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Personnel issues - Physical - Health/Fitness - Physical fitness - Pilot, Personnel issues - Physical - Impairment/incapacitation - Prescription medication - Pilot, Personnel issues - Physical - Impairment/incapacitation - Illness/injury - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"36.755831999999998","-98.670554999999993","CESSNA","310R","AIR","KAVK","Alva Regional Airport","false","2","REC",,"PERS","091","Substantial","IMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75159","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75159/pdf"
"CEN10CA075","ACC","75171","2009-12-11T18:30:00Z","Pearland","Texas","United States",,"N172BJ","17264243","false","Aviation","DirectorBrief","2010-03-23T04:00:00Z","2010-01-13T19:53:00Z","None","0","0","0","0","0","The student pilot's failure to control the airplane's descent rate during the short-field landing, resulting in a hard landing.  Contributing to the accident was the flight examiner's delayed response.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Designated examiner, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,"29.52111","-95.241943000000006","CESSNA","172","AIR","KLVJ","Pearland Regional Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75171","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75171/pdf"
"WPR10LA090","ACC","75192","2009-12-11T17:00:00Z","Pasco","Washington","United States",,"N2640C","35040","false","Aviation","DirectorBrief","2010-07-22T04:00:00Z","2010-06-21T15:06:00Z","None","0","0","0","0","0","The failure of the right main landing gear up-lock.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Failure",,"46.264446","-119.118888","CESSNA","310","AIR","PSC","Tri-Cities Airport","false","2","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75192","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75192/pdf"
"WPR10CA081","ACC","75162","2009-12-11T09:30:00Z","Payson","Arizona","United States",,"N11PG","18261879","false","Aviation","DirectorBrief","2010-03-23T04:00:00Z","2010-01-07T15:33:00Z","None","0","0","0","0","0","The pilot's improper landing flare, which resulted in a hard landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation",,"34.256667999999998","-111.339164","CESSNA","182P","AIR","PAN","Payson Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75162","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75162/pdf"
"CEN10FA070","ACC","75158","2009-12-10T23:21:00Z","Port Mansfield","Texas","United States",,"N7781Y","30-686","false","Aviation","DirectorBrief","2010-08-12T04:00:00Z","2010-05-26T14:37:00Z","Fatal","2","0","0","2","0","The pilot’s failure to maintain clearance with the water while on approach (VFR) to land.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low ceiling - Response/compensation, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Decision related to condition",,"26.557777000000002","-97.435835999999995","PIPER","PA-30","AIR","T05","Port Mansfield","false","2","REC",,"PERS","091","Destroyed","IMC","Harvey W. Kiniken, Jr","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75158","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75158/pdf"
"CEN10LA076","ACC","75173","2009-12-10T19:56:00Z","St. Louis","Missouri","United States",,"N411BL","BB-448","false","Aviation","DirectorBrief","2010-05-28T04:00:00Z","2010-04-01T15:32:00Z","None","0","0","0","0","0","The pilot's failure to properly follow the manual landing gear extension procedure, resulting in a gear-up landing.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Inoperative, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot",,"38.748610999999997","-90.370001999999999","BEECH","200","AIR","STL","Lambert-St Louis International","false","2","TP","NSCH",,"135","Substantial","VMC","BUTLER AVIATION INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75173","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75173/pdf"
"WPR10FA078","ACC","75154","2009-12-10T15:30:00Z","Ojai","California","United States",,"N2463K","38-79A0647","false","Aviation","DirectorBrief","2011-03-16T04:00:00Z","2010-11-02T17:03:00Z","Fatal","2","0","0","2","0","Airspeed was not maintained, which resulted in a loss of control and the airplane entering into a stall/spin to the ground. Contributing to the accident was a loss of engine power due to carburetor icing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Not specified, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Contributed to outcome",,"34.436667999999997","-119.26999600000001","PIPER","PA-38-112","AIR",,,"false","1","REC",,"INST","091","Substantial","VMC","AVIATION PACIFIC INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75154","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75154/pdf"
"ERA10IA095","INC","75156","2009-12-10T13:05:00Z","Lexington","Kentucky","United States",,"N391MC","TH-756","false","Aviation","DirectorBrief","2010-05-28T04:00:00Z","2010-04-06T14:27:00Z","None","0","0","0","0","0","The overstress failure of the nose landing gear aft drag brace.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Failure",,"38.036388000000002","-84.605834000000002","BEECH","58","AIR","LEX","Blue Grass Airport","false","2","REC",,"PERS","091","Minor","VMC","AIR LEXINGTON INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75156","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75156/pdf"
"WPR10LA076","ACC","75152","2009-12-09T15:00:00Z","Lehi","Utah","United States",,"N316Z","CD-213","false","Aviation","DirectorBrief","2011-01-07T05:00:00Z","2010-09-27T23:56:00Z","Serious","0","1","0","1","0","The loss of engine power during cruise flight for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"40.431666999999997","-111.891944","BEECH","35-33","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC","Mark Dwayne Thorn","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75152","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75152/pdf"
"CEN10FA069","ACC","75146","2009-12-09T07:00:00Z","Eagle Pass","Texas","United States",,"N1105N","E-912","false","Aviation","DirectorBrief","2010-07-22T04:00:00Z","2010-05-07T19:08:00Z","Fatal","1","0","0","1","0","The pilot's decision to continue the approach below minimums without visual references, and subsequent collision with the perimeter fence/terrain.","Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below approach minima - Not specified",,"26.199857000000002","-97.749831999999998","BEECH","A36","AIR","5T9","Maverick County Memorial Intnl","false","1","REC",,"BUS","091","Destroyed","IMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75146","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75146/pdf"
"ERA10CA093","ACC","75150","2009-12-08T22:00:00Z","Birmingham","Alabama","United States",,"N5872N","14417","false","Aviation","DirectorBrief","2010-03-23T04:00:00Z","2010-01-08T18:49:00Z","None","0","0","0","0","0","A total loss of engine power due to fuel exhaustion as a result of the pilot’s inadequate preflight fuel planning.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"33.563887999999999","-86.752219999999994","ROCKWELL INTERNATIONAL","114","AIR","BHM","Birmingham International","false","1","REC",,"PERS","091","Substantial","IMC","STAPLES INVESTMENT GROUP","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75150","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75150/pdf"
"WPR10LA074","ACC","75139","2009-12-08T13:48:00Z","Fresno","California","United States",,"N2539D","38-79A0360","false","Aviation","DirectorBrief","2010-03-23T04:00:00Z","2010-01-25T14:26:00Z","Minor","0","0","1","1","0","A total loss of engine power for undetermined reasons.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"36.776111","-119.71805500000001","PIPER","PA-38-112","AIR","FAT","Fresno Yosemite International","false","1","REC",,"PERS","091","Substantial","VMC","Chia-Ying Chan","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75139","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75139/pdf"
"ERA10FA091","ACC","75141","2009-12-07T23:23:00Z","Kissimmee","Florida","United States",,"N5269X","172S9185","false","Aviation","DirectorBrief","2011-04-12T04:00:00Z","2010-12-07T19:13:00Z","Fatal","4","0","0","4","0","The pilot's decision to depart under special VFR flight at night when instrument meteorological conditions prevailed at the departure airport and along the route of flight and his continued VFR flight into instrument meteorological conditions, which resulted in his spatial disorientation and subsequent loss of aircraft control.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Psychological - Perception/orientation/illusion - Spatial disorientation - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total experience - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Total instrument experience - Pilot, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Decision related to condition, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Effect on personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation",,"28.141110999999999","-81.415557000000007","CESSNA","172S","AIR","ISM","Florida Gateway Airport","false","1","REC",,"PERS","091","Destroyed","IMC","RAMZ ENTERPRISES","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=75141","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/75141/pdf"
